topic_id,rank,word,weight
162,1,product,0.7150899056652882
162,2,product management,0.6848931301884004
162,3,product manager,0.5115585370385792
162,4,product managers,0.46090769087061995
162,5,digital product,0.3809464349288937
162,6,manager,0.3712377179676298
162,7,management,0.34247967486601205
162,8,managers,0.32828508955545505
162,9,course product,0.3078256443308009
162,10,alex,0.3064682221768934
163,1,visualization,0.6645732570120748
163,2,data visualization,0.6112297116968229
163,3,plotting,0.400627312093972
163,4,visualisation,0.34222207300996177
163,5,graphs,0.33349020948245073
163,6,visualization course,0.33154975041130996
163,7,visualizations,0.31211710181727303
163,8,data visualisation,0.31041475923535017
163,9,charting,0.30572417699726195
163,10,visualization techniques,0.29265755685919315
164,1,resume,0.6019538386987144
164,2,cover letter,0.5571786797220168
164,3,letter,0.5328626191383918
164,4,resume cover,0.529140897692832
164,5,interview,0.44633419433940047
164,6,job search,0.3565693781473165
164,7,write resume,0.3447915757473523
164,8,job seeker,0.3387037687964652
164,9,cover,0.33652567247099
164,10,job interview,0.33286933447267064
165,1,cybersecurity,0.8270807322042258
165,2,cyber,0.7740935997564553
165,3,cyber security,0.7252354112960381
165,4,security,0.5770179667403299
165,5,attacks,0.39822764972120533
165,6,cyber attacks,0.3736543035214216
165,7,roles,0.2152562507953332
165,8,security course,0.20680729031232087
165,9,audio,0.196798779389342
165,10,ibm,0.18976506537256146
166,1,entrepreneurship,0.7451788781444416
166,2,entrepreneur,0.5428455285702473
166,3,entrepreneurs,0.41370587348403765
166,4,entrepreneurship course,0.34595243826595445
166,5,entrepreneurial,0.3396734738084794
166,6,startup,0.2812773671923512
166,7,entrepreneur course,0.2578722117380099
166,8,business,0.2326057754799309
166,9,course entrepreneur,0.2297745399726704
166,10,market research,0.19750355885894583
167,1,intro course,0.6806028960898745
167,2,intro,0.660086316869998
167,3,great intro,0.5727905710425361
167,4,good intro,0.5375406810892337
167,5,intro great,0.4048304975786258
167,6,intro class,0.33160043875353823
167,7,basic intro,0.33000092211401333
167,8,nice intro,0.32859543040253475
167,9,intro good,0.311249437651675
167,10,amazing intro,0.2876355510642337
168,1,scientific,0.4518631122892581
168,2,writing,0.4275799389505557
168,3,sainani,0.3949069062399181
168,4,sciences,0.37076785183597166
168,5,dr sainani,0.36031432647127476
168,6,kristin,0.29517723667077667
168,7,scientific papers,0.27871114788727613
168,8,dr kristin,0.2647974060696857
168,9,papers,0.2545420312800551
168,10,manuscripts,0.2500813614630883
169,1,pe,0.7600136679684376
169,2,private equity,0.7450350743708809
169,3,equity,0.7232298631996213
169,4,private,0.6718444157327053
169,5,vc,0.6328101736547411
169,6,capital,0.546165641948257
169,7,venture,0.536436471607395
169,8,stefano,0.3489802564088537
169,9,caselli,0.32547872714443454
169,10,valuation,0.3204236324497847
170,1,structured course,0.560328592128228
170,2,organized course,0.4768936246858885
170,3,organised course,0.4113273889586875
170,4,organised,0.37500644603595407
170,5,structured,0.36724886045960486
170,6,organized,0.34445932655236083
170,7,course organized,0.3216682913255168
170,8,course structured,0.31309951465298924
170,9,presented course,0.2871725939552627
170,10,wellorganized course,0.28041554953750925
171,1,engineering,0.5715977785607808
171,2,mechanics,0.5322466173362853
171,3,engineering mechanics,0.5048742219896575
171,4,whiteman,0.40829604318726365
171,5,engineers,0.39408345655709237
171,6,mechanical,0.3757619516841747
171,7,engineer,0.32829618529198956
171,8,mechanical engineering,0.3275407656445793
171,9,civil,0.31263947091610594
171,10,mechanics course,0.3081692020327609
172,1,anatomy,0.5899717359654935
172,2,physiology,0.5802858000733435
172,3,body,0.4465416268593015
172,4,human physiology,0.41638554425391433
172,5,human body,0.4069789948250299
172,6,human,0.3253088733559651
172,7,physiology course,0.307255696541
172,8,anatomy physiology,0.2698159689197238
172,9,anatomical,0.2429301379778768
172,10,jakoi,0.23864457607154677
173,1,google,0.5004326233608007
173,2,google team,0.378255888115223
173,3,learning google,0.3368103207180966
173,4,google courses,0.3232178386107249
173,5,google best,0.3149029923801344
173,6,thank google,0.3038920920764801
173,7,google employees,0.2907558884113424
173,8,love google,0.2907558884113424
173,9,google thanks,0.2798768062240855
173,10,googles,0.2793496217244728
174,1,chuck,0.3620577332590796
174,2,dr chuck,0.35336234455338084
174,3,drchuck,0.2382385667086063
174,4,dr,0.22761475864995065
174,5,chuck amazing,0.21661297598170584
174,6,professor chuck,0.20674035102706254
174,7,chucks,0.199412530042254
174,8,chuck makes,0.187461725202784
174,9,chuck great,0.18562951835415742
174,10,dr chucks,0.184489724187116
175,1,energy,0.6962413009681554
175,2,renewable,0.6211593462744786
175,3,renewable energy,0.5875411005178393
175,4,green,0.4351821056972892
175,5,climate,0.3708761216962459
175,6,energy sector,0.34432695321418133
175,7,luciani,0.3050027640541986
175,8,entrepreneurship,0.28787015571443086
175,9,politics,0.2877712882287308
175,10,policy,0.28584462949784634
176,1,epidemiology,0.8681148941139725
176,2,public health,0.46915153752357996
176,3,public,0.37590281505838646
176,4,health,0.3097300672106067
176,5,mapping,0.19491451747519076
176,6,measures,0.1936988083639522
176,7,basic science,0.17989573511696905
176,8,gis,0.17838525646243825
176,9,causal,0.17699537601702256
176,10,disease,0.17570665919078915
177,1,laurie,0.7327884474664823
177,2,laurie santos,0.6221137088595748
177,3,santos,0.5146274455600968
177,4,professor laurie,0.3934186203694152
177,5,thank laurie,0.3614694760091423
177,6,dr laurie,0.3533469051111844
177,7,thanks laurie,0.31177058724093193
177,8,santos amazing,0.2721692544211312
177,9,prof laurie,0.2541643961552213
177,10,santos great,0.2293361326275995
178,1,sigma,1.0122337115456563
178,2,lean,0.6495921039890172
178,3,belt,0.39817528842820393
178,4,yellow,0.33704286691717544
178,5,green belt,0.3353845056625612
178,6,yellow belt,0.3350678594190323
178,7,inez,0.33213421354718936
178,8,minitab,0.32563974392431716
178,9,data analytics,0.27659603611251005
178,10,principles,0.25909839806854756
179,1,horses,0.5820833417528599
179,2,horse,0.5754182343754244
179,3,bugs,0.3321112531951374
179,4,creatures,0.23783965122909279
179,5,care,0.22744122650621518
179,6,owner,0.22166135544704696
179,7,bees,0.2209594821117404
179,8,bee,0.21713887598820072
179,9,university alberta,0.21022755896432985
179,10,alberta,0.2088614854563096
180,1,calculus,0.628699155778121
180,2,easdown,0.4796746815375464
180,3,david easdown,0.34253588435086685
180,4,professor easdown,0.3289112397265751
180,5,david,0.3203575160054942
180,6,learn calculus,0.2829371082225397
180,7,calculus course,0.2824063162301218
180,8,advanced calculus,0.2485387845023629
180,9,derivatives,0.22678162855105244
180,10,knowledge calculus,0.2214889565292538
181,1,shapiro,0.580397755645789
181,2,political,0.5635992419043
181,3,politics,0.5396883673926055
181,4,public policy,0.533753241493225
181,5,policy,0.49331634690309684
181,6,public,0.33789683669713894
181,7,political science,0.30654532596187234
181,8,ian,0.2990889374645907
181,9,prof shapiro,0.28048797043734836
181,10,moral,0.260933383665534
182,1,cloud,0.6081009375792603
182,2,cloud computing,0.5858045974891365
182,3,computing,0.48717269455460466
182,4,cloud technology,0.36546469815703464
182,5,course cloud,0.3501693493279333
182,6,understanding cloud,0.3068291275131897
182,7,cloud infrastructure,0.29371871904536023
182,8,cloud course,0.2785966646842484
182,9,cloud architect,0.2621763042817432
182,10,new cloud,0.2621763042817432
183,1,procrastination,0.5978869848074556
183,2,avoid procrastination,0.267566748935199
183,3,tackle procrastination,0.2579699549919432
183,4,deal procrastination,0.24865389602120164
183,5,pomodoro,0.2430902458225106
183,6,procrastinate,0.2345108371116414
183,7,overcome,0.2201397911853576
183,8,procrastinating,0.21649809318430419
183,9,pomodoro technique,0.2085681725003467
183,10,fight procrastination,0.20356528285832517
184,1,forum,0.40216759682820696
184,2,discussion,0.3939015952022578
184,3,forums,0.37697305278440285
184,4,discussion forum,0.37410794728419994
184,5,discussion forums,0.34965158833458576
184,6,course discussion,0.2589373315690843
184,7,doubts,0.21282502543537077
184,8,participation,0.20962852208279042
184,9,discussion form,0.20821556068029554
184,10,forums great,0.19589885622581663
185,1,shiller,0.655370770670182
185,2,professor shiller,0.5262253367094076
185,3,robert shiller,0.4575297398340414
185,4,markets,0.42255534442027354
185,5,robert,0.41672700233622295
185,6,prof shiller,0.39821910633641117
185,7,finance,0.3849736742167518
185,8,financial,0.36508142852725595
185,9,professor robert,0.30968372428633256
185,10,shillers,0.2869727490424385
186,1,social,0.6168769078104823
186,2,norms,0.53033793375029
186,3,social norms,0.49081064195375246
186,4,social change,0.4041030017357074
186,5,social impact,0.3950363115374314
186,6,social science,0.3217686063797513
186,7,enterprise,0.31441300937696254
186,8,social work,0.2902316685495436
186,9,understand social,0.28681790520404116
186,10,understanding social,0.2815496302321142
187,1,parenting,0.6680139792260827
187,2,parents,0.5755441493043952
187,3,parent,0.566112781993165
187,4,child,0.49303124694739225
187,5,kazdin,0.4622698323537038
187,6,children,0.43665891243943755
187,7,course parents,0.37132883879267997
187,8,child development,0.3453632894226273
187,9,behavior,0.30524877114249666
187,10,alan,0.30379775145938653
188,1,cancer,1.032873336277499
188,2,biology,0.49711043650153386
188,3,treatment,0.35926019824391864
188,4,treatments,0.31377122782991373
188,5,imaging,0.2580639509102616
188,6,screening,0.2560925130657502
188,7,biology course,0.21057584678855737
188,8,types,0.20073934381522657
188,9,pienta,0.19021484571110645
188,10,doctors,0.18520880469909204
189,1,social media,0.7763968401667747
189,2,media,0.7144966850477736
189,3,social,0.5820431262990313
189,4,introduction social,0.3054258619568115
189,5,hlavac,0.30419081277843923
189,6,randy,0.2957578277359242
189,7,world social,0.2859834035342971
189,8,twitter,0.27561312626408374
189,9,marketing,0.26956604817185853
189,10,important components,0.2622639934798638
190,1,pmbok,0.6976227445176727
190,2,pm,0.690004850746346
190,3,pmp,0.5871120152160505
190,4,pms,0.3517622218253264
190,5,project management,0.31815310822866505
190,6,margaret,0.23240778780727228
190,7,project,0.22849214002596047
190,8,initiating planning,0.21648848742685808
190,9,guide,0.2155934559327156
190,10,initiating,0.21314755976323316
191,1,taken best,0.7732319390247859
191,2,best course,0.6369240913703091
191,3,course taken,0.5709955063609369
191,4,ive best,0.5176074264161401
191,5,course best,0.5110959667928983
191,6,course ive,0.4814727807040096
191,7,seen best,0.4637395979612476
191,8,life best,0.44314893383858095
191,9,till best,0.44117785723472525
191,10,greatest course,0.43130813306229654
192,1,mental health,0.7565228605704427
192,2,mental,0.7248905673286938
192,3,health,0.5005691430648964
192,4,psychiatry,0.4969780299689825
192,5,illness,0.46872206241590064
192,6,mental illness,0.4031798339068446
192,7,social context,0.2746048478195783
192,8,recovery,0.2742984778970445
192,9,illnesses,0.27180115054544673
192,10,health issues,0.25476678474217446
193,1,strategy,0.7007175314091101
193,2,strategic,0.6031698076764994
193,3,strategic management,0.5619205779354531
193,4,business strategy,0.5003561682081156
193,5,corporate strategy,0.4281763477776655
193,6,strategy course,0.3203643486293738
193,7,corporate,0.29789333029167386
193,8,strategy great,0.292706809563089
193,9,course strategic,0.2700488341617454
193,10,strategic planning,0.2676177749455827
194,1,metrics,0.9120532732783547
194,2,business metrics,0.8404169412691372
194,3,business,0.41923676427754136
194,4,introduction business,0.3796775138302756
194,5,metrics used,0.35686630061018426
194,6,metric,0.3550658111622852
194,7,overview business,0.30773375027977323
194,8,metrics data,0.3002770147869843
194,9,business analysis,0.28378793022786436
194,10,egger,0.2526621240633443
195,1,subtitles,0.7367749833262024
195,2,russian,0.4542711769429749
195,3,arabic,0.4319155615087693
195,4,subtitle,0.4027228501210573
195,5,english subtitles,0.3402540672919293
195,6,spanish,0.29660737359806894
195,7,videos subtitles,0.28920351733239813
195,8,subtitles english,0.2781080540503075
195,9,subtitles spanish,0.27560444336083073
195,10,english,0.24996731972372013
196,1,fraud,0.9493681575914215
196,2,forensic,0.7132504048444205
196,3,examination,0.6647503754324753
196,4,accounting,0.4858936048654209
196,5,frauds,0.4005795705646897
196,6,fraud detection,0.3341782178363982
196,7,investigation,0.3187801457088738
196,8,examination course,0.2852800719871853
196,9,internal,0.28064182215081174
196,10,detection,0.27100640638634277
197,1,html5,0.685740937729343
197,2,html,0.5468325491196776
197,3,accessibility,0.4368764816228122
197,4,tags,0.3827131041222325
197,5,html course,0.3199366314037963
197,6,lent,0.2880579952103837
197,7,colleen,0.27989265853255485
197,8,web design,0.2731657331004792
197,9,learning html,0.2598542414129704
197,10,van lent,0.2591030175147735
198,1,course thank,0.6309636987672601
198,2,course thanks,0.5616542312699023
198,3,thanks wonderful,0.5274956203032132
198,4,thank wonderful,0.49151809784206635
198,5,thank great,0.4720381018923275
198,6,thank amazing,0.4576791102124478
198,7,thanks great,0.40812821586492515
198,8,wonderful course,0.38307135230144707
198,9,thank course,0.33406978318876274
198,10,thank awesome,0.2952710323823131
199,1,database,0.7302142840262064
199,2,databases,0.6011193495519189
199,3,database management,0.4926694421950445
199,4,dbms,0.3962366219788089
199,5,relational,0.39416872224692545
199,6,database design,0.330310827934413
199,7,mysql,0.32892992714916985
199,8,db,0.30016927014055117
199,9,database good,0.284065942644477
199,10,relational databases,0.27216204628165863
200,1,jira,1.1027455934723078
200,2,agile,0.5987591606021279
200,3,kanban,0.4385842564955235
200,4,scrum,0.43847869976232234
200,5,atlassian,0.4333101189567422
200,6,understanding agile,0.2664190674792055
200,7,agile project,0.24665612763490816
200,8,software,0.23645525951241136
200,9,methodologies,0.1878541851579602
200,10,tool,0.18382998973867085
201,1,bloom,0.7501454120910305
201,2,professor bloom,0.6128043929743917
201,3,paul bloom,0.5098750152721873
201,4,paul,0.47887473106183776
201,5,prof bloom,0.4391191460194679
201,6,bloom engaging,0.3281756656878896
201,7,professor paul,0.29392066719730553
201,8,morality,0.2454851865667191
201,9,dr bloom,0.23107099895934224
201,10,prof paul,0.23107099895934224
202,1,tutor,0.7782726999154914
202,2,tutors,0.5951375629576773
202,3,course tutor,0.48230799293149834
202,4,best tutor,0.39279279153775976
202,5,amazing tutor,0.3910711719180687
202,6,tutor great,0.3813333563898153
202,7,great tutor,0.3564398267281802
202,8,awesome tutor,0.35195658298720783
202,9,course tutors,0.34587471727705965
202,10,tutor good,0.3401685358951052
203,1,tableau,1.0425181442184634
203,2,visualization,0.45987892481292747
203,3,visualizations,0.35390968287054514
203,4,viz,0.33990453000077475
203,5,data visualization,0.30213973554469686
203,6,data viz,0.27729426400324264
203,7,twitter,0.27227839596918885
203,8,visualisation,0.24659875101863687
203,9,data visualisation,0.20419005885140892
203,10,story,0.17048938348725395
204,1,typography,1.0058585980483292
204,2,typographic,0.4188367693102304
204,3,typeface,0.4188367693102304
204,4,fonts,0.303856128807378
204,5,type,0.24597415729964223
204,6,posters,0.24125770305605704
204,7,graphic,0.24095202659220397
204,8,anther,0.22902976066445982
204,9,font,0.22485107183636358
204,10,graphic design,0.21691093641042827
205,1,bayesian,0.8707749704999952
205,2,statistics,0.4109800918894968
205,3,lee,0.32863475572401324
205,4,inference,0.31177323823009756
205,5,bayes,0.2994916957624386
205,6,distributions,0.25277166096494136
205,7,posterior,0.2322173724632029
205,8,herbert,0.2310873012568827
205,9,stats,0.22706410033880123
205,10,professor lee,0.22513259205514075
206,1,bootstrap,0.9744693299435038
206,2,gulp,0.4858769432576312
206,3,npm,0.4711590802805572
206,4,grunt,0.43750835588653153
206,5,jogesh,0.30500567019825375
206,6,frontend,0.2890031799776834
206,7,muppala,0.2767553669915095
206,8,node,0.2603351932568432
206,9,nodejs,0.2602546290890118
206,10,jogesh muppala,0.25811972343068446
207,1,cnn,0.44835768200928644
207,2,convolutional,0.41339657621603837
207,3,cnns,0.391438699768865
207,4,computer vision,0.3829258775853136
207,5,yolo,0.3685429091144266
207,6,convolutional neural,0.3672920356706106
207,7,transfer,0.36329930340478095
207,8,style transfer,0.3614070481500185
207,9,convolution,0.35857182059449216
207,10,object detection,0.3446484962880545
208,1,welfare,0.8495176001157625
208,2,animal,0.8416961903985996
208,3,animals,0.6848046160696689
208,4,animal behaviour,0.44179505592810153
208,5,behaviour,0.33705300671484156
208,6,farm,0.32557780517698326
208,7,wild,0.2891601689111101
208,8,farming,0.26333658830547163
208,9,behavior,0.2563782755941485
208,10,captive,0.23736983214741025
209,1,presenters,0.7120789185546231
209,2,presenter,0.6528267741017754
209,3,great presenter,0.3757930791016857
209,4,presenter great,0.33462622370610856
209,5,course presenters,0.32963015877180346
209,6,excellent presenter,0.3278650265691384
209,7,great presenters,0.29278737199705035
209,8,course presenter,0.28871033791150336
209,9,presenter good,0.27652591654585323
209,10,presenters good,0.2738775082967233
210,1,santos,0.6417638497658585
210,2,professor santos,0.5954806013708737
210,3,dr santos,0.558234109234988
210,4,santos engaging,0.34247548038941195
210,5,santos amazing,0.3313473095107332
210,6,santos great,0.29039825852608186
210,7,nick santos,0.24702559666571478
210,8,santos excellent,0.24642471624784204
210,9,nick,0.22192475507486598
210,10,happiness,0.21453529312134947
211,1,best courses,0.7978042767547255
211,2,courses ive,0.6513705629553158
211,3,taken best,0.5902952117191652
211,4,courses taken,0.5699054986758239
211,5,ive taken,0.4442413196252593
211,6,courses best,0.4357751993596249
211,7,taken,0.39703184149622117
211,8,life best,0.3515774907998901
211,9,greatest courses,0.3485932173431462
211,10,courses learned,0.34125660449351475
212,1,graphlab,0.7598574762809923
212,2,turicreate,0.3380584663235786
212,3,sframe,0.2986809785646678
212,4,open source,0.2603532127877583
212,5,graph,0.2501305212667707
212,6,scikit,0.24499239791475794
212,7,library,0.24170306620107485
212,8,scikitlearn,0.22760026789704765
212,9,source,0.2198916440078792
212,10,packages,0.2137288945319909
213,1,exercise,0.5147596963159278
213,2,fitness,0.5103959880133253
213,3,science exercise,0.4583529329841803
213,4,body,0.4514038171310993
213,5,mazzeo,0.4059555535323071
213,6,robert mazzeo,0.33388170401983325
213,7,physiology,0.3255948617035731
213,8,adaptations,0.3091275508759809
213,9,endurance,0.30697312043036795
213,10,knowledge exercise,0.30162420251784205
214,1,thank learned,0.5295906380652744
214,2,lot course,0.4500548372354648
214,3,thank learnt,0.38297899906916233
214,4,course thank,0.35710286692105186
214,5,course thanks,0.327235913213715
214,6,thank ive,0.3266055878028003
214,7,thanks learned,0.32588833050967214
214,8,thank thank,0.3189322625040201
214,9,thank learn,0.3114708561176608
214,10,learned lot,0.2972140793380021
215,1,course thank,0.5997968094560975
215,2,course thanks,0.5448846401413876
215,3,thank good,0.4603876416477162
215,4,thank great,0.44301685333175905
215,5,thanks lot,0.405352946142536
215,6,thank excellent,0.4011234425236604
215,7,thank nice,0.3105262699015353
215,8,lot good,0.3068237460985156
215,9,lot excellent,0.29941827744004634
215,10,thanks good,0.2730947366565057
216,1,css3,0.7376324245244007
216,2,css,0.7046952550900869
216,3,css course,0.44015787515384863
216,4,colleen,0.3541373411927829
216,5,styling,0.34550381132735936
216,6,colleen van,0.2841445218438155
216,7,van lent,0.26878753130903216
216,8,lent,0.2655127681599392
216,9,properties,0.2592349397205316
216,10,collen,0.24330047877205327
217,1,physics,0.8250705278236524
217,2,bloomfield,0.5532600058718034
217,3,physics course,0.4037447625078426
217,4,lou,0.3800578642305409
217,5,louis,0.34822703301766056
217,6,knowledge physics,0.2618306004457976
217,7,things work,0.26010661935907087
217,8,season,0.2327369600241979
217,9,understanding physics,0.21177407228775733
217,10,mechanical,0.20743432565097333
218,1,notebooks,0.6289986993087239
218,2,notebook,0.4983179085360769
218,3,colab,0.30103631216890797
218,4,course notebooks,0.30014339149569824
218,5,colab notebooks,0.2508750660751393
218,6,notebooks course,0.23142602934196949
218,7,notebooks great,0.2194073891317681
218,8,bad experience,0.21653365238688055
218,9,notebooks provided,0.20571825095583096
218,10,notebooks assignments,0.1964899729814003
219,1,vba,0.9089058580786209
219,2,macros,0.472175553571403
219,3,macro,0.345969440933838
219,4,nuttelman,0.30390927377763655
219,5,charlie,0.297338544931753
219,6,thank charlie,0.18949589957791976
219,7,week optional,0.18755568045438525
219,8,excel,0.1864862301287805
219,9,automating,0.17835795543279653
219,10,automate,0.17728785575000378
220,1,matplotlib,0.7120866782575986
220,2,visualization,0.42781061609174037
220,3,plotting,0.4217585952624041
220,4,visualization python,0.4106885372015434
220,5,seaborn,0.3949131556065386
220,6,data visualization,0.39454644492576757
220,7,charts,0.27458419442259163
220,8,charting,0.27436781600032834
220,9,plots,0.2740885755954283
220,10,visualizations,0.2691162324409545
221,1,functional programming,0.7574581014724616
221,2,functional,0.7423086095809494
221,3,introduction functional,0.45769382196593467
221,4,haskell,0.30270219812824767
221,5,sml,0.30092807047734327
221,6,recursion,0.2737090870057911
221,7,fp,0.2536480720814766
221,8,dan,0.2466182582678474
221,9,programming great,0.23140365153722178
221,10,programming concepts,0.22572229248846673
222,1,pohl,0.25913661181637687
222,2,fundamentals language,0.21578086846516947
222,3,compile,0.20747285315976363
222,4,programming language,0.206304944492561
222,5,ira,0.20401777935597867
222,6,programming good,0.2002165712167309
222,7,language,0.19984169044915157
222,8,programming course,0.19564606722399147
222,9,concepts programming,0.19512414671080086
222,10,writing algorithms,0.18444231566272223
223,1,rl,0.7097102998253016
223,2,biotechnology,0.6673420615329946
223,3,reinforcement learning,0.629566187983382
223,4,reinforcement,0.5839022710249453
223,5,industrial,0.4688114049479137
223,6,sutton,0.39771202740208444
223,7,biotech,0.2962199217882929
223,8,manchester,0.25362268682650285
223,9,textbook,0.24443270430808084
223,10,book,0.2362421028535256
224,1,introduction course,0.6868212184372997
224,2,good introduction,0.3349876034847792
224,3,course introduction,0.3151031647147844
224,4,introduction,0.2930791880133423
224,5,introduction good,0.27983512494699064
224,6,great introduction,0.2615411282467237
224,7,interesting introduction,0.24809281057694738
224,8,nice introduction,0.24374613178985763
224,9,introduction really,0.22479988433898812
224,10,introduction excellent,0.22225456560145768
225,1,session,0.8341455713493026
225,2,sessions,0.7093916029286778
225,3,great session,0.5302737473452629
225,4,good session,0.5254502578532229
225,5,session good,0.46372042791463125
225,6,sessions informative,0.45155118766406593
225,7,interactive session,0.42356786016884007
225,8,session great,0.4157777538588965
225,9,informative session,0.3889244759956044
225,10,session enjoyed,0.3739490598474989
226,1,cryptography,0.8472346470508776
226,2,crypto,0.5684440666742787
226,3,boneh,0.46527522406517186
226,4,encryption,0.3646493252709404
226,5,dan boneh,0.3586688148574048
226,6,dan,0.33364011030548535
226,7,ii,0.3289509228061354
226,8,professor dan,0.26561099235544344
226,9,optional programming,0.22014810984169755
226,10,constructions,0.20998700122206293
227,1,foundation,0.6026843454762422
227,2,foundation course,0.5604548188707212
227,3,great foundation,0.43119051176429213
227,4,good foundation,0.4250347264815838
227,5,foundation great,0.41636550294018193
227,6,solid foundation,0.4009303450374908
227,7,foundations,0.3736419265554775
227,8,excellent foundation,0.34088953448691584
227,9,build foundation,0.33586455082236905
227,10,foundational,0.30879199816766467
228,1,game,0.7954641744234321
228,2,game development,0.7355455991655916
228,3,games,0.4869027839518667
228,4,development,0.39303851745200086
228,5,course game,0.355694336624989
228,6,game changer,0.3495672134041749
228,7,development great,0.34624847630128314
228,8,gaming,0.33776505296795534
228,9,changer,0.3331624096166047
228,10,dev,0.3297709476639767
229,1,scikitlearn,0.36336398699924016
229,2,scikit learn,0.30928570964148033
229,3,python machine,0.3025148066664287
229,4,scikit,0.2970849676540052
229,5,sklearn,0.2913444170231191
229,6,learning python,0.2799053178790822
229,7,learning using,0.24346032455768252
229,8,using python,0.2400163787009639
229,9,algorithms python,0.23498238323324336
229,10,machine learning,0.22006192664609434
230,1,fundamentals,0.5173735363587518
230,2,fundamentals great,0.46680830768400466
230,3,fundamentals good,0.45841888806401804
230,4,fundamentals course,0.43130924308839186
230,5,fundamental course,0.40345285384638974
230,6,course fundamentals,0.4000383123527621
230,7,fundamental,0.3721778634994096
230,8,learn fundamentals,0.3630569729277085
230,9,great fundamentals,0.3316680039198554
230,10,know fundamentals,0.2991668900280696
231,1,relativity,0.8033057059270321
231,2,einstein,0.46513189053774534
231,3,lagerstrom,0.4645080822188413
231,4,special,0.46164548423958385
231,5,larry,0.39598432181803256
231,6,general theory,0.362616927435515
231,7,theory,0.3068477784600132
231,8,prof lagerstrom,0.30098043662906676
231,9,concepts special,0.2988639412615333
231,10,physics,0.27299083381656014
232,1,creativity,0.6978959758129816
232,2,creative thinking,0.5888933164705841
232,3,creative,0.5694013544521098
232,4,thinking techniques,0.34905111366132113
232,5,peter,0.33943178295649573
232,6,peter childs,0.3383949137994749
232,7,childs,0.31625409539885063
232,8,creative problem,0.3017994885569625
232,9,course creative,0.2981510126689081
232,10,thinking,0.2807288863271919
233,1,metaanalysis,0.7943297118218875
233,2,systematic,0.6866978530123935
233,3,migration,0.4716853043404169
233,4,meta,0.41201541764899535
233,5,reviews,0.363593087368294
233,6,review,0.312954383966317
233,7,learning systematic,0.2452666897810967
233,8,conducting,0.24139582745061086
233,9,course systematic,0.23391340333078026
233,10,learn systematic,0.19763744703963002
234,1,weeks,0.3411003136723797
234,2,days,0.3347240518737752
234,3,week course,0.29589959171956914
234,4,hours,0.29351963278172843
234,5,course weeks,0.259891033404765
234,6,days complete,0.2377849480923523
234,7,week long,0.23296792291888863
234,8,23 days,0.23115285827042933
234,9,week,0.22963006114809992
234,10,23,0.2248816499740847
235,1,tourism,0.7798413490386712
235,2,plants,0.639267547517893
235,3,plant,0.5487161763546062
235,4,chamovitz,0.44250302288814625
235,5,sustainable,0.4085151114409166
235,6,tourist,0.31552568336329767
235,7,senses,0.285549594706895
235,8,daniel chamovitz,0.27967371049316775
235,9,daniel,0.27621710376084524
235,10,biology,0.24923491797179143
236,1,ecology,0.8142022525119245
236,2,conservation,0.6854441674233015
236,3,ecosystem,0.4974816924389725
236,4,ecosystems,0.43124323403956794
236,5,ecological,0.41431733031143936
236,6,park,0.35244339361427607
236,7,national,0.3049611713951791
236,8,dynamics,0.2710801894721236
236,9,nature,0.2607626189401441
236,10,species,0.23356921643055037
237,1,program,0.6992738475137643
237,2,great program,0.5675686364645581
237,3,excellent program,0.5521098559828989
237,4,good program,0.432849593243308
237,5,program really,0.42676738928767327
237,6,program thank,0.4020674239656641
237,7,program great,0.3904006231254359
237,8,program learned,0.3864699437437208
237,9,nice program,0.378499963519765
237,10,love program,0.34818564821876274
238,1,start good,0.6489333552650446
238,2,course start,0.6165254635416961
238,3,course starters,0.5793524833888738
238,4,course begin,0.5535937388973692
238,5,starters,0.5469172360575221
238,6,start great,0.5458178213859827
238,7,starters good,0.536426635458981
238,8,begin good,0.44028395409879867
238,9,started good,0.43750075666492
238,10,start course,0.4349609488564503
239,1,egypt,0.8534762443152649
239,2,ancient,0.8049020453588754
239,3,egyptian,0.6466292026186303
239,4,silverman,0.5155017326022844
239,5,civilization,0.45187887972453467
239,6,dr silverman,0.406056941041082
239,7,penn,0.3481452696237606
239,8,museum,0.32366503604422725
239,9,gods,0.27574209317740933
239,10,culture,0.2545581530380122
240,1,shiller,0.8589476494799652
240,2,professor shiller,0.6535028593647898
240,3,robert shiller,0.5938725636915027
240,4,robert,0.5677214418259036
240,5,prof shiller,0.5102499754343465
240,6,shillers,0.4156930140269931
240,7,professor robert,0.38057803457791606
240,8,shiller excellent,0.37928462684953873
240,9,dr shiller,0.3595624538597468
240,10,shimon,0.3181099699905468
241,1,charles,0.6375655620432168
241,2,dr charles,0.4611371982783648
241,3,charles great,0.4223838248639072
241,4,professor charles,0.3805687860782141
241,5,charles sir,0.3617206260203806
241,6,course charles,0.35400421079638794
241,7,prof charles,0.3176336422212995
241,8,sir charles,0.30568644802364775
241,9,way charles,0.2977757746280977
241,10,charles good,0.2789306219085429
242,1,hadoop,0.8938338850797377
242,2,mapreduce,0.551883571553875
242,3,big data,0.4812804928641617
242,4,cloudera,0.3938049177061635
242,5,big,0.32305351652579073
242,6,introduction big,0.3109479647905583
242,7,map reduce,0.2581996537607472
242,8,overview big,0.24719682507606147
242,9,spark,0.2394942753682635
242,10,bigdata,0.23550781033692597
