topic_a,topic_b,n_a,n_b,U,p_uncorrected,rank_biserial_r
59,215,1049,266,163767.5,1.1664829978121155e-05,-0.1738
59,216,1049,266,90842.5,1.3808320710224654e-18,0.3489
59,217,1049,264,108796.5,7.120504362248202e-08,0.2143
59,218,1049,263,47512.0,7.197042776176848e-61,0.6556
59,219,1049,259,70050.5,1.2563617469108372e-33,0.4843
59,220,1049,256,54070.0,8.67090459422916e-50,0.5973
59,221,1049,256,89583.5,1.3836704529123424e-16,0.3328
59,222,1049,254,74940.0,2.4430694191779287e-27,0.4375
59,223,1049,252,84047.0,2.556477293699822e-19,0.3641
59,224,1049,251,103144.0,9.54504770663547e-08,0.2165
59,225,1049,248,98447.0,2.486071497012321e-09,0.2432
59,226,1049,246,74047.5,2.1335989901068333e-25,0.4261
59,227,1049,246,106368.5,1.7710844289561886e-05,0.1756
59,228,1049,245,95280.5,2.823195686860392e-10,0.2585
59,229,1049,242,61666.0,9.213335920620433e-36,0.5142
59,230,1049,239,91463.5,6.540348818304422e-11,0.2704
59,231,1049,236,87129.0,1.1117622422039522e-12,0.2961
59,232,1049,235,98532.0,1.4919043747800325e-06,0.2006
59,233,1049,230,70548.0,5.443541578979824e-23,0.4152
59,234,1049,230,31758.5,1.0191666911426609e-68,0.7367
59,235,1049,230,86945.0,3.117049550663889e-11,0.2793
59,236,1049,224,85112.0,9.049549158980038e-11,0.2756
59,237,1049,220,111749.5,0.46140692119345406,0.0315
59,238,1049,218,98367.0,0.0011561068951645842,0.1397
59,239,1049,218,84756.5,1.7627900358989746e-09,0.2587
59,240,1049,212,118039.5,0.1569509585579501,-0.0616
59,241,1049,210,107957.5,0.6493006386568518,0.0199
59,242,1049,208,46347.5,2.5319514620391825e-39,0.5752
59,243,1049,206,80419.0,6.2770853257039845e-09,0.2557
59,244,1049,205,108139.5,0.8965677364381588,-0.0057
59,245,1049,204,97365.0,0.04165586820635143,0.09
59,246,1049,204,55019.0,4.191488389624336e-28,0.4858
59,247,1049,204,88349.0,8.02959191627038e-05,0.1743
59,248,1049,201,67717.5,8.79990398438383e-16,0.3577
59,249,1049,201,51520.5,1.361975260574842e-30,0.5113
60,61,1034,1021,559605.5,0.018245406839620806,-0.0601
60,62,1034,1005,503537.0,0.2272904438850566,0.0309
60,63,1034,1000,624447.0,4.893849239981662e-16,-0.2078
60,64,1034,995,540184.0,0.050788822736610624,-0.0501
60,65,1034,964,413110.5,3.6444258280131126e-11,0.1711
60,66,1034,963,456560.5,0.0013352294755958974,0.083
60,67,1034,950,657510.5,6.28781018277949e-39,-0.3387
60,68,1034,943,269472.0,2.64450843947423e-66,0.4473
60,69,1034,933,345969.5,2.1451402590286715e-27,0.2828
60,70,1034,927,507688.5,0.023151565963565535,-0.0593
60,71,1034,923,426149.0,4.3096450094535165e-05,0.107
60,72,1034,911,577072.0,9.222887364502747e-18,-0.2252
60,73,1034,911,511618.5,0.0010110407608911356,-0.0863
60,74,1034,909,346079.0,1.0299278383672526e-23,0.2636
60,75,1034,908,660337.0,4.511136957896466e-54,-0.4067
60,76,1034,876,561712.0,1.297883558592027e-19,-0.2403
60,77,1034,853,479340.0,0.0011357486430456794,-0.0869
60,78,1034,836,359460.0,3.6900447046320685e-10,0.1683
60,79,1034,835,351056.5,3.6029247593865335e-12,0.1868
60,80,1034,829,575530.5,3.832087897768875e-37,-0.3428
60,81,1034,819,449603.5,0.022092382462310666,-0.0618
60,82,1034,805,333552.0,2.5867217862657846e-13,0.1985
60,83,1034,803,146681.5,2.8660347329789584e-125,0.6467
60,84,1034,803,454861.5,0.00042947882505771194,-0.0957
60,85,1034,777,321367.0,3.003240641504387e-13,0.2
60,86,1034,775,392431.5,0.45339580622163744,0.0206
60,87,1034,764,355740.0,0.000310412320626459,0.0994
60,88,1034,759,286775.0,1.816072344461447e-22,0.2692
60,89,1034,744,381522.5,0.769811597252961,0.0081
60,90,1034,719,395770.0,0.021068008766834116,-0.0647
60,91,1034,707,350189.5,0.13674408636633573,0.0419
60,92,1034,705,207204.0,7.8781145839142e-53,0.4315
60,93,1034,705,329505.5,0.0006682887693255382,0.096
60,94,1034,693,247334.0,9.039727480364852e-28,0.3097
60,95,1034,686,274543.0,1.9658880618120202e-15,0.2259
60,96,1034,685,366601.5,0.2163727627258315,-0.0352
60,97,1034,678,222234.0,1.1981496856462484e-37,0.366
60,98,1034,670,308507.5,0.0001344047222199247,0.1094
60,99,1034,662,421018.0,1.1903415634590912e-15,-0.2301
60,100,1034,655,372355.5,0.0005550850211124363,-0.0996
60,101,1034,644,582092.5,6.58953718843556e-147,-0.7483
60,102,1034,640,292255.5,5.8509381701055615e-05,0.1167
60,103,1034,629,306203.5,0.04554973782141647,0.0584
60,104,1034,626,369187.5,1.4964658322176931e-06,-0.1407
60,105,1034,625,273665.0,1.6858042822662884e-07,0.1531
60,106,1034,621,271218.0,1.1938656767038415e-07,0.1552
60,107,1034,615,272702.0,1.3021749819097193e-06,0.1423
60,108,1034,610,353648.0,3.847002710947377e-05,-0.1214
60,109,1034,606,271609.0,6.6688264792419164e-06,0.1331
60,110,1034,599,192513.0,2.7890886173432345e-37,0.3784
60,111,1034,595,261895.0,5.695624875730678e-07,0.1486
60,112,1034,593,186777.0,2.0622823229948194e-39,0.3908
60,113,1034,589,295214.5,0.3057580333572467,0.0305
60,114,1034,581,402670.0,5.715700697824796e-30,-0.3405
60,115,1034,575,451584.5,6.977875526384544e-67,-0.5191
60,116,1034,571,262257.5,0.0002100170521200208,0.1116
60,117,1034,566,315147.5,0.010799318809921134,-0.077
60,118,1034,552,135351.0,8.105143345284087e-67,0.5257
60,119,1034,546,133481.5,1.0576704645547578e-66,0.5271
60,120,1034,541,300382.5,0.015809302261063658,-0.074
60,121,1034,535,368731.0,2.479975912615761e-27,-0.3331
60,122,1034,534,308076.5,0.00016593641749483966,-0.1159
60,123,1034,521,224599.5,8.550816583855619e-08,0.1662
60,124,1034,515,240452.5,0.0018639019251160526,0.0969
60,125,1034,512,272651.0,0.33610399406354285,-0.03
60,126,1034,507,93216.0,4.249661682826615e-94,0.6444
60,127,1034,504,244154.0,0.04467605149774453,0.063
60,128,1034,502,190263.5,1.9715377027130528e-17,0.2669
60,129,1034,497,283909.5,0.0008732896144555196,-0.1049
60,130,1034,480,322987.0,3.2998903301017488e-21,-0.3015
60,131,1034,477,307668.5,9.526491000272834e-15,-0.2476
60,132,1034,476,231389.5,0.06182547775243489,0.0597
60,133,1034,475,245507.0,0.9931493202274706,0.0003
60,134,1034,475,239412.0,0.43310788093577046,0.0251
60,135,1034,472,235645.0,0.2845247030472208,0.0343
60,136,1034,469,96621.5,4.2534119533785696e-78,0.6015
60,137,1034,462,268482.5,0.00012405857614940805,-0.124
60,138,1034,458,196202.0,1.2427269234893026e-07,0.1714
60,139,1034,452,219853.0,0.06916031644026446,0.0592
60,140,1034,451,216838.5,0.03166212893487923,0.07
60,141,1034,450,336461.5,1.3263393061705507e-42,-0.4462
60,142,1034,447,294471.5,4.951648099697147e-17,-0.2742
60,143,1034,436,205698.5,0.008007437723777277,0.0875
60,144,1034,434,267695.5,5.086790000836486e-09,-0.1931
60,145,1034,434,226217.0,0.8040961275708229,-0.0082
60,146,1034,427,270982.0,7.507591452306684e-12,-0.2275
60,147,1034,424,172376.5,1.4141644832267285e-10,0.2136
60,148,1034,423,165800.5,4.007885841732632e-13,0.2419
60,149,1034,407,338521.0,1.518809267726971e-72,-0.6088
60,150,1034,404,239094.5,1.9493776887174412e-05,-0.1447
60,151,1034,401,371488.0,3.811394677795916e-120,-0.7919
60,152,1034,398,108102.0,4.0766789007065324e-44,0.4746
60,153,1034,383,208401.5,0.12880589245066681,-0.0525
60,154,1034,382,144070.0,5.178013352167608e-15,0.2705
60,155,1034,381,201298.5,0.5262414741870927,-0.0219
60,156,1034,378,165923.5,1.3691277031439855e-05,0.151
60,157,1034,367,227613.0,1.2854291231583694e-08,-0.1996
60,158,1034,366,188918.5,0.963641735686698,0.0016
60,159,1034,361,206020.5,0.003267248059438283,-0.1039
60,160,1034,360,159117.0,4.045979090742147e-05,0.1451
60,161,1034,358,161359.0,0.0002951875190865289,0.1282
60,162,1034,356,186457.0,0.7127981409645521,-0.0131
60,163,1034,355,146361.0,1.191867574723372e-08,0.2025
60,164,1034,352,174754.5,0.26504381922636433,0.0397
60,165,1034,352,151827.0,3.328173920738295e-06,0.1657
60,166,1034,349,200373.5,0.001995991881698085,-0.1105
60,167,1034,346,161463.5,0.006637088859533777,0.0974
60,168,1034,344,208997.0,1.104807311380764e-06,-0.1751
60,169,1034,344,183344.0,0.3900315168828473,-0.0309
60,170,1034,341,257472.0,2.530141985777495e-37,-0.4604
60,171,1034,340,181054.5,0.4059966088316934,-0.03
60,172,1034,339,183464.0,0.19551796624778295,-0.0468
60,173,1034,327,166073.5,0.6299121257849116,0.0177
60,174,1034,322,190716.0,7.79287925096291e-05,-0.1456
60,175,1034,320,173906.5,0.166038511266831,-0.0512
60,176,1034,319,153763.0,0.06736378241448493,0.0677
60,177,1034,319,266210.5,6.659024211204158e-62,-0.6142
60,178,1034,319,156799.5,0.18302349097799542,0.0493
60,179,1034,317,187080.5,0.000135518670630755,-0.1415
60,180,1034,314,158588.0,0.5348428628994726,0.0231
60,181,1034,307,171668.5,0.029757163053909286,-0.0816
60,182,1034,307,142334.5,0.005962724757831359,0.1032
60,183,1034,306,141362.0,0.004626607616337892,0.1064
60,184,1034,304,87732.5,9.584569614632375e-32,0.4418
60,185,1034,302,196237.5,1.054266235473912e-11,-0.2569
60,186,1034,301,162205.5,0.26306597225163364,-0.0423
60,187,1034,297,173530.0,0.0006211467452237794,-0.1301
60,188,1034,296,138288.5,0.0113947245082261,0.0963
60,189,1034,294,127348.5,2.156019781557214e-05,0.1622
60,190,1034,292,125154.5,7.948139868454635e-06,0.171
60,191,1034,291,213382.0,9.834517831646631e-28,-0.4183
60,192,1034,289,158625.0,0.10866233611245027,-0.0617
60,193,1034,285,155377.5,0.1583234237837441,-0.0545
60,194,1034,285,121387.5,5.138252587583165e-06,0.1762
60,195,1034,284,57732.5,2.0074559714527906e-55,0.6068
60,196,1034,284,116704.5,1.144844605190185e-07,0.2052
60,197,1034,283,75372.0,6.338302389949851e-36,0.4849
60,198,1034,282,247024.5,1.2987013386633599e-71,-0.6943
60,199,1034,282,117658.5,6.576335032421704e-07,0.193
60,200,1034,280,115253.5,1.6197233661911567e-07,0.2038
60,201,1034,279,216053.0,2.2177046000515438e-37,-0.4978
60,202,1034,279,193130.5,3.3750569161475236e-18,-0.3389
60,203,1034,276,92381.5,2.058979391623088e-19,0.3526
60,204,1034,275,136558.0,0.3134169344214919,0.0395
60,205,1034,275,107531.5,5.038437028973932e-10,0.2437
60,206,1034,273,107336.0,1.0995673002564236e-09,0.2395
60,207,1034,273,90336.5,5.2430790927831134e-20,0.36
60,208,1034,272,145694.0,0.3596913892753858,-0.0361
60,209,1034,272,174907.0,5.860563142221195e-10,-0.2438
60,210,1034,271,222860.0,9.209007445419028e-51,-0.5906
60,211,1034,271,200102.0,1.7127687364236735e-27,-0.4282
60,212,1034,270,55690.5,2.358884543677552e-52,0.601
60,213,1034,268,147628.0,0.09817824394915708,-0.0655
60,214,1034,268,187644.5,3.5927265571613333e-19,-0.3543
60,215,1034,266,239101.0,3.1116730229725562e-77,-0.7386
60,216,1034,266,135711.5,0.7402979609094695,0.0132
60,217,1034,264,162047.5,2.578283872294564e-06,-0.1873
60,218,1034,263,63660.0,1.4948613169377556e-40,0.5318
60,219,1034,259,105341.0,1.0672075251290739e-07,0.2133
60,220,1034,256,76757.5,2.0569490687580307e-25,0.4201
60,221,1034,256,136960.0,0.38791687829261845,-0.0348
60,222,1034,254,112285.0,0.0003392829015487504,0.1449
60,223,1034,252,129506.5,0.8831468232041657,0.006
60,224,1034,251,147962.5,0.000560486179333021,-0.1402
60,225,1034,248,134894.5,0.20217674988819112,-0.0521
60,226,1034,246,112338.0,0.004391824078206164,0.1167
60,227,1034,246,152764.5,9.138478988081737e-07,-0.2011
60,228,1034,245,144961.0,0.0004322851386270032,-0.1444
60,229,1034,242,92301.5,2.0362985278957578e-10,0.2623
60,230,1034,239,135417.5,0.020653592038014482,-0.0959
60,231,1034,236,132541.5,0.03835491387081529,-0.0863
60,232,1034,235,143822.0,1.0693083055026306e-05,-0.1838
60,233,1034,230,107126.5,0.01860765761776582,0.0991
60,234,1034,230,39882.0,4.0503558230892614e-56,0.6646
60,235,1034,230,127490.5,0.0866028632894404,-0.0722
60,236,1034,224,127758.5,0.015343796116412747,-0.1032
60,237,1034,220,156411.0,2.165386732024971e-18,-0.3752
60,238,1034,218,143015.5,4.173791471505735e-10,-0.2689
60,239,1034,218,121790.0,0.061162456873236834,-0.0806
60,240,1034,212,166599.5,7.174233928408736e-33,-0.52
60,241,1034,210,154684.5,2.587588404526299e-22,-0.4247
60,242,1034,208,66792.5,6.02383746890668e-18,0.3789
60,243,1034,206,118591.5,0.010002698638625449,-0.1135
60,244,1034,205,156700.0,2.320401414458426e-27,-0.4785
60,245,1034,204,146734.5,9.365055522115328e-19,-0.3913
60,246,1034,204,79892.5,4.2487757845208685e-08,0.2425
60,247,1034,204,130185.5,1.1814966174591186e-07,-0.2344
60,248,1034,201,101291.0,0.5704017437209126,0.0253
60,249,1034,201,72376.0,9.297687405806807e-12,0.3035
61,62,1021,1005,464236.5,0.0002090018644743568,0.0951
61,63,1021,1000,594051.0,1.8908408224616013e-10,-0.1637
61,64,1021,995,503724.5,0.746593568771307,0.0083
61,65,1021,964,377231.0,2.21861389016826e-19,0.2335
61,66,1021,963,426242.5,2.964388675153427e-07,0.133
61,67,1021,950,631922.5,2.604278642730309e-31,-0.303
61,68,1021,943,236769.5,1.5341922410518362e-84,0.5082
61,69,1021,933,307588.0,8.773535004673395e-42,0.3542
61,70,1021,927,475568.5,0.8506497786475158,-0.0049
61,71,1021,923,396854.5,1.801384875153074e-09,0.1578
61,72,1021,911,548887.5,7.493546070333713e-12,-0.1802
61,73,1021,911,479268.0,0.24594634083876232,-0.0305
61,74,1021,909,308320.5,3.426730158435658e-37,0.3356
61,75,1021,908,635540.0,4.60726578052523e-45,-0.3711
61,76,1021,876,535667.5,1.0205345828588506e-13,-0.1978
61,77,1021,853,452161.0,0.1521625515309062,-0.0384
61,78,1021,836,326782.5,3.371482107536034e-18,0.2343
61,79,1021,835,319406.5,1.3591191389698928e-20,0.2507
61,80,1021,829,553301.0,4.9246917052407426e-30,-0.3074
61,81,1021,819,421549.0,0.7607390462640502,-0.0083
61,82,1021,805,301754.0,1.6438320559144056e-22,0.2657
61,83,1021,803,126182.5,1.9050889095952137e-142,0.6922
61,84,1021,803,427944.0,0.1067314364617931,-0.0439
61,85,1021,777,292201.5,9.868186992883633e-22,0.2633
61,86,1021,775,364361.5,0.004064105646821737,0.0791
61,87,1021,764,325489.0,2.1087439736464988e-09,0.1655
61,88,1021,759,253048.5,4.863238127314986e-36,0.3469
61,89,1021,744,354010.5,0.014677506377191115,0.0679
61,90,1021,719,370908.0,0.708529472102639,-0.0105
61,91,1021,707,325484.0,0.0005108950299315173,0.0982
61,92,1021,705,181161.0,4.858701444261696e-69,0.4966
61,93,1021,705,300288.5,4.710555469732857e-09,0.1656
61,94,1021,693,221604.0,1.8488717002795555e-39,0.3736
61,95,1021,686,248366.0,1.9946981514270266e-24,0.2908
61,96,1021,685,347514.0,0.8271483825007196,0.0062
61,97,1021,678,196832.0,2.3630491782459717e-51,0.4313
61,98,1021,670,286678.5,1.7360084670824053e-08,0.1618
61,99,1021,662,400972.0,9.746917597709276e-11,-0.1865
61,100,1021,655,349132.0,0.126969706959421,-0.0441
61,101,1021,644,568484.0,6.355857368606592e-139,-0.7292
61,102,1021,640,264575.5,6.473220256178368e-11,0.1902
61,103,1021,629,282397.0,3.8245562695870825e-05,0.1205
61,104,1021,626,347300.5,0.003081617778552041,-0.0868
61,105,1021,625,256443.0,2.2150793007580995e-11,0.1963
61,106,1021,621,247811.0,1.101962466825519e-13,0.2183
61,107,1021,615,247764.0,8.551776943110173e-13,0.2108
61,108,1021,610,333677.5,0.015521287412465357,-0.0715
61,109,1021,606,250247.0,1.1015321176195379e-10,0.1911
61,110,1021,599,167155.0,1.5831236345382292e-52,0.4534
61,111,1021,595,240770.5,3.389742843921249e-12,0.2073
61,112,1021,593,166176.5,1.0739996981120862e-51,0.4511
61,113,1021,589,274019.5,0.003001313856810021,0.0887
61,114,1021,581,385435.5,1.8758571736329234e-23,-0.2995
61,115,1021,575,438356.5,2.4948441363381193e-60,-0.4934
61,116,1021,571,240834.5,8.478485285007486e-09,0.1738
61,117,1021,566,295997.0,0.4199067964182571,-0.0244
61,118,1021,552,118524.0,2.078267496924088e-80,0.5794
61,119,1021,546,115984.0,4.579126977645568e-81,0.5839
61,120,1021,541,281694.5,0.5156789431239204,-0.02
61,121,1021,535,352871.0,2.7100134226528275e-21,-0.292
61,122,1021,534,289794.5,0.04094349900600538,-0.063
61,123,1021,521,205865.5,3.662947910753547e-13,0.226
61,124,1021,515,220102.0,1.82897036572219e-07,0.1628
61,125,1021,512,255086.0,0.4416620762849097,0.0241
61,126,1021,507,81591.0,1.406908654185445e-105,0.6848
61,127,1021,504,225211.5,7.318143637026673e-05,0.1247
61,128,1021,502,168788.5,2.1513414016655222e-27,0.3414
61,129,1021,497,266540.5,0.10964794395824953,-0.0505
61,130,1021,480,308594.0,4.877881608927823e-16,-0.2594
61,131,1021,477,294512.0,6.191729879922702e-11,-0.2095
61,132,1021,476,213760.0,0.0001742487046229154,0.1203
61,133,1021,475,229111.5,0.08550322282421026,0.0552
61,134,1021,475,220362.5,0.004449248404569144,0.0912
61,135,1021,472,218329.0,0.003487791176670893,0.0939
61,136,1021,469,82032.0,1.5116397827820003e-92,0.6574
61,137,1021,462,252890.0,0.025690760321664993,-0.0722
61,138,1021,458,182252.0,1.1301318764750232e-11,0.2205
61,139,1021,452,203299.5,0.0002670307457636078,0.1189
61,140,1021,451,200688.0,8.491699292609861e-05,0.1283
61,141,1021,450,324708.5,1.0888122352949284e-36,-0.4135
61,142,1021,447,281692.5,8.222617816611698e-13,-0.2344
61,143,1021,436,187193.0,1.4989827300773798e-06,0.159
61,144,1021,434,253675.5,1.185326776773739e-05,-0.145
61,145,1021,434,210406.0,0.12833243927492866,0.0503
61,146,1021,427,260277.5,5.571868842573317e-09,-0.194
61,147,1021,424,154218.5,6.902480343764435e-18,0.2875
61,148,1021,423,147931.5,4.074153447750415e-21,0.3149
61,149,1021,407,328527.5,4.787286761166754e-66,-0.5812
61,150,1021,404,227306.0,0.002624933598661723,-0.1021
61,151,1021,401,363819.5,2.0698933649435137e-115,-0.7772
61,152,1021,398,97355.0,1.397590563684721e-52,0.5208
61,153,1021,383,194792.5,0.9142623577844584,0.0037
61,154,1021,382,127805.5,2.5562662416856934e-23,0.3446
61,155,1021,381,190073.0,0.5115400716737364,0.0228
61,156,1021,378,152029.0,1.0531971122564265e-09,0.2122
61,157,1021,367,214892.5,2.8956918056072124e-05,-0.147
61,158,1021,366,176331.0,0.10985431254539034,0.0563
61,159,1021,361,193750.0,0.14669523960315684,-0.0513
61,160,1021,360,143517.5,6.083559348025576e-10,0.2191
61,161,1021,358,147013.0,3.5200140157098416e-08,0.1956
61,162,1021,356,173453.0,0.1997323707092995,0.0456
61,163,1021,355,134474.5,4.186501561909694e-13,0.258
61,164,1021,352,161234.5,0.004003938017943838,0.1027
61,165,1021,352,137715.0,5.97895807567982e-11,0.2336
61,166,1021,349,188654.5,0.10017668443756163,-0.0589
61,167,1021,346,150394.0,3.555403660100733e-05,0.1486
61,168,1021,344,197167.0,0.0006523108173796321,-0.1227
61,169,1021,344,171643.0,0.5302501777673838,0.0226
61,170,1021,341,249203.0,6.818393668803013e-33,-0.4315
61,171,1021,340,168850.5,0.45217396053547854,0.0272
61,172,1021,339,171559.5,0.8108504510736412,0.0087
61,173,1021,327,153856.5,0.032804550059890504,0.0783
61,174,1021,322,179506.5,0.012682580197608288,-0.092
61,175,1021,320,163222.0,0.9818518693454845,0.0008
61,176,1021,319,141795.5,0.0004835003646946028,0.1293
61,177,1021,319,258189.0,2.9678861029000663e-56,-0.5854
61,178,1021,319,144684.5,0.002605030639481976,0.1115
61,179,1021,317,175967.5,0.018639096204618136,-0.0874
61,180,1021,314,147586.0,0.03337739831623822,0.0793
61,181,1021,307,161316.5,0.43570721370552834,-0.0293
61,182,1021,307,130480.0,8.424717098695672e-06,0.1675
61,183,1021,306,128211.0,1.9157971346647632e-06,0.1793
61,184,1021,304,78440.0,3.059279539725307e-39,0.4946
61,185,1021,302,186372.5,3.3751483926955165e-08,-0.2089
61,186,1021,301,151670.5,0.7325093641570879,0.013
61,187,1021,297,162745.0,0.053960513092272136,-0.0734
61,188,1021,296,125843.0,1.1590304770504026e-05,0.1672
61,189,1021,294,116361.5,4.153005559523962e-09,0.2247
61,190,1021,292,114215.5,1.064262578596484e-09,0.2338
61,191,1021,291,205566.5,1.540393019578271e-23,-0.3838
61,192,1021,289,147507.5,0.9962759806678734,0.0002
61,193,1021,285,145823.0,0.9532563128463782,-0.0023
61,194,1021,285,110164.5,3.490901325874802e-10,0.2428
61,195,1021,284,49865.5,2.626713255742962e-64,0.6561
61,196,1021,284,104034.5,3.1221732362355765e-13,0.2824
61,197,1021,283,64654.0,5.258958797391047e-46,0.5525
61,198,1021,282,240409.0,1.2692089464944608e-66,-0.67
61,199,1021,282,106651.5,2.5574321725505247e-11,0.2592
61,200,1021,280,104169.0,3.3697937612912537e-12,0.2712
61,201,1021,279,208732.5,8.185208930624807e-33,-0.4655
61,202,1021,279,185825.5,5.775540948946857e-15,-0.3047
61,203,1021,276,82575.0,4.38325338383223e-26,0.4139
61,204,1021,275,125868.0,0.00839906201042668,0.1034
61,205,1021,275,96584.5,1.8450317203615527e-15,0.312
61,206,1021,273,96689.0,7.174916492032446e-15,0.3062
61,207,1021,273,80665.5,9.859082250617338e-27,0.4212
61,208,1021,272,135863.0,0.5844885346947717,0.0216
61,209,1021,272,167623.0,1.4666197349343735e-07,-0.2072
61,210,1021,271,215792.0,1.1540144086943704e-45,-0.5598
61,211,1021,271,193019.5,1.3342994829005867e-23,-0.3952
61,212,1021,270,46779.5,1.0444491754736757e-62,0.6606
61,213,1021,268,138297.0,0.7845884335448694,-0.0108
61,214,1021,268,179944.5,1.830168861334609e-15,-0.3152
61,215,1021,266,232917.0,2.3819476563300823e-72,-0.7152
61,216,1021,266,125886.0,0.06652869397482074,0.073
61,217,1021,264,153469.0,0.0005038711312258017,-0.1387
61,218,1021,263,56694.5,2.0120116217806724e-47,0.5777
61,219,1021,259,95250.0,3.4487603714296624e-12,0.2796
61,220,1021,256,67235.5,2.579945983195683e-33,0.4855
61,221,1021,256,127931.5,0.6014182486409025,0.0211
61,222,1021,254,102044.5,1.4400791967775587e-07,0.213
61,223,1021,252,119941.0,0.09581911263831387,0.0677
61,224,1021,251,140792.0,0.015211713295884333,-0.0988
61,225,1021,248,128413.0,0.7268217874930742,-0.0143
61,226,1021,246,102452.0,7.1260075888760955e-06,0.1842
61,227,1021,246,145770.5,8.909300730372297e-05,-0.1608
61,228,1021,245,136093.0,0.03200784580330057,-0.0881
61,229,1021,242,81964.5,3.649594613942839e-16,0.3365
61,230,1021,239,127577.0,0.27160814896771457,-0.0456
61,231,1021,236,123578.0,0.5374333599704566,-0.0257
61,232,1021,235,136196.0,0.001207978744235878,-0.1353
61,233,1021,230,98735.5,0.0001608553561035779,0.1591
61,234,1021,230,32606.0,8.319421929999601e-66,0.7223
61,235,1021,230,119425.0,0.6847606311096361,-0.0171
61,236,1021,224,119830.0,0.26100106948060764,-0.0479
61,237,1021,220,150939.0,1.1332185220222978e-15,-0.3439
61,238,1021,218,137260.5,6.11649191274497e-08,-0.2334
61,239,1021,218,114588.0,0.4915856341520485,-0.0296
61,240,1021,212,161015.5,4.6099987475676755e-29,-0.4878
61,241,1021,210,149151.5,3.880170771202026e-19,-0.3913
61,242,1021,208,59043.5,5.316178131830298e-24,0.444
61,243,1021,206,111842.5,0.1499668416785578,-0.0635
61,244,1021,205,151398.0,5.277638260883154e-24,-0.4467
61,245,1021,204,140653.0,2.478182402791001e-15,-0.3506
61,246,1021,204,71708.0,2.0519594162098935e-12,0.3114
61,247,1021,204,123756.0,2.120608603244781e-05,-0.1883
61,248,1021,201,94361.5,0.0712931642064648,0.0804
61,249,1021,201,66532.0,3.05190769953299e-15,0.3516
62,63,1005,1000,629032.0,1.638154505985143e-22,-0.2518
62,64,1005,995,541011.5,0.0014885185356099057,-0.0821
62,65,1005,964,413753.5,2.1123204147501522e-08,0.1459
62,66,1005,963,454184.0,0.01834133360522617,0.0614
62,67,1005,950,654841.5,6.33768651695564e-46,-0.3718
62,68,1005,943,269914.5,1.0194369633702227e-60,0.4304
62,69,1005,933,346075.0,2.001687739032319e-23,0.2618
62,70,1005,927,507458.5,0.0006760054128297026,-0.0894
62,71,1005,923,425141.0,0.001543223345570346,0.0834
62,72,1005,911,577291.5,4.972016253828932e-23,-0.2611
62,73,1005,911,513721.5,3.7315167270754355e-06,-0.1222
62,74,1005,909,344547.5,1.4781237699076824e-20,0.2457
62,75,1005,908,658960.5,2.4137003034691265e-63,-0.4442
62,76,1005,876,561020.0,8.409040124961365e-25,-0.2745
62,77,1005,853,479848.5,8.821411338324914e-06,-0.1195
62,78,1005,836,360810.0,1.7899622502471125e-07,0.1411
62,79,1005,835,351748.0,2.2473207406217483e-09,0.1617
62,80,1005,829,573163.5,9.20274333560109e-44,-0.3759
62,81,1005,819,449339.0,0.0007309150136972946,-0.0918
62,82,1005,805,334115.0,1.8785340017657256e-10,0.174
62,83,1005,803,146817.5,8.466796247164941e-120,0.6361
62,84,1005,803,455876.5,2.055488554508779e-06,-0.1298
62,85,1005,777,321525.0,1.5737095271158057e-10,0.1765
62,86,1005,775,392830.5,0.7523570479921411,-0.0087
62,87,1005,764,356884.0,0.011101133807187741,0.0704
62,88,1005,759,286123.5,2.368864921688711e-19,0.2498
62,89,1005,744,382945.0,0.38431798668777994,-0.0243
62,90,1005,719,396351.0,0.000583155715861574,-0.097
62,91,1005,707,349699.0,0.5803563850195541,0.0157
62,92,1005,705,206169.5,3.898377632854577e-49,0.418
62,93,1005,705,330570.5,0.018417580385942163,0.0669
62,94,1005,693,247485.0,3.467486726119429e-24,0.2893
62,95,1005,686,275085.5,1.6397248956438708e-12,0.202
62,96,1005,685,363079.0,0.05543536552632143,-0.0548
62,97,1005,678,222913.5,2.067591260225934e-33,0.3457
62,98,1005,670,307668.0,0.00277989314983312,0.0862
62,99,1005,662,421940.5,1.6244713097608603e-20,-0.2684
62,100,1005,655,373338.0,3.648482380387022e-06,-0.1343
62,101,1005,644,574668.0,4.78110890731832e-156,-0.7758
62,102,1005,640,294467.0,0.0038691898091730015,0.0844
62,103,1005,629,306580.5,0.30643853481823435,0.03
62,104,1005,626,370324.0,1.6602587881723438e-09,-0.1773
62,105,1005,625,272450.5,6.683076079952626e-06,0.1325
62,106,1005,621,270773.0,7.208908315184442e-06,0.1323
62,107,1005,615,272688.0,6.948062420863543e-05,0.1176
62,108,1005,610,354852.0,1.0449760566835313e-07,-0.1577
62,109,1005,606,271996.5,0.00032424986234210905,0.1068
62,110,1005,599,191329.0,2.376422447201161e-34,0.3644
62,111,1005,595,261779.0,3.10374811585154e-05,0.1244
62,112,1005,593,187560.0,2.9182432840360613e-35,0.3706
62,113,1005,589,295883.0,0.991994426620348,0.0003
62,114,1005,581,402644.0,2.2124462949101197e-36,-0.3791
62,115,1005,575,446632.5,5.2232695640681e-73,-0.5458
62,116,1005,571,263452.5,0.00686858151807234,0.0818
62,117,1005,566,315694.0,0.0002907292179749916,-0.11
